image_path,image_idx
./fruits-360/Training/Cherry Rainier/r_182_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_89_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_279_100.jpg,51
./fruits-360/Training/Cherry Rainier/2_100.jpg,51
./fruits-360/Training/Cherry Rainier/223_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_207_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_323_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_142_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_256_100.jpg,51
./fruits-360/Training/Cherry Rainier/307_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_223_100.jpg,51
./fruits-360/Training/Cherry Rainier/274_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_75_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_245_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_54_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_221_100.jpg,51
./fruits-360/Training/Cherry Rainier/203_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_146_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_112_100.jpg,51
./fruits-360/Training/Cherry Rainier/211_100.jpg,51
./fruits-360/Training/Cherry Rainier/169_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_183_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_306_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_41_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_104_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_218_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_116_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_113_100.jpg,51
./fruits-360/Training/Cherry Rainier/37_100.jpg,51
./fruits-360/Training/Cherry Rainier/291_100.jpg,51
./fruits-360/Training/Cherry Rainier/158_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_196_100.jpg,51
./fruits-360/Training/Cherry Rainier/196_100.jpg,51
./fruits-360/Training/Cherry Rainier/28_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_296_100.jpg,51
./fruits-360/Training/Cherry Rainier/180_100.jpg,51
./fruits-360/Training/Cherry Rainier/322_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_231_100.jpg,51
./fruits-360/Training/Cherry Rainier/50_100.jpg,51
./fruits-360/Training/Cherry Rainier/321_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_267_100.jpg,51
./fruits-360/Training/Cherry Rainier/49_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_147_100.jpg,51
./fruits-360/Training/Cherry Rainier/231_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_26_100.jpg,51
./fruits-360/Training/Cherry Rainier/303_100.jpg,51
./fruits-360/Training/Cherry Rainier/275_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_119_100.jpg,51
./fruits-360/Training/Cherry Rainier/278_100.jpg,51
./fruits-360/Training/Cherry Rainier/309_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_308_100.jpg,51
./fruits-360/Training/Cherry Rainier/324_100.jpg,51
./fruits-360/Training/Cherry Rainier/316_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_164_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_1_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_259_100.jpg,51
./fruits-360/Training/Cherry Rainier/248_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_316_100.jpg,51
./fruits-360/Training/Cherry Rainier/323_100.jpg,51
./fruits-360/Training/Cherry Rainier/299_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_255_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_10_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_281_100.jpg,51
./fruits-360/Training/Cherry Rainier/25_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_224_100.jpg,51
./fruits-360/Training/Cherry Rainier/14_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_86_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_114_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_163_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_144_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_170_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_297_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_264_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_316_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_244_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_155_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_108_100.jpg,51
./fruits-360/Training/Cherry Rainier/287_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_230_100.jpg,51
./fruits-360/Training/Cherry Rainier/31_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_60_100.jpg,51
./fruits-360/Training/Cherry Rainier/163_100.jpg,51
./fruits-360/Training/Cherry Rainier/167_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_80_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_165_100.jpg,51
./fruits-360/Training/Cherry Rainier/13_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_113_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_5_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_276_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_121_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_184_100.jpg,51
./fruits-360/Training/Cherry Rainier/23_100.jpg,51
./fruits-360/Training/Cherry Rainier/209_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_265_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_118_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_140_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_250_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_303_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_111_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_175_100.jpg,51
./fruits-360/Training/Cherry Rainier/245_100.jpg,51
./fruits-360/Training/Cherry Rainier/269_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_102_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_265_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_105_100.jpg,51
./fruits-360/Training/Cherry Rainier/183_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_100_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_236_100.jpg,51
./fruits-360/Training/Cherry Rainier/260_100.jpg,51
./fruits-360/Training/Cherry Rainier/34_100.jpg,51
./fruits-360/Training/Cherry Rainier/153_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_299_100.jpg,51
./fruits-360/Training/Cherry Rainier/283_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_78_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_90_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_220_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_266_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_226_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_200_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_254_100.jpg,51
./fruits-360/Training/Cherry Rainier/54_100.jpg,51
./fruits-360/Training/Cherry Rainier/244_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_268_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_9_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_188_100.jpg,51
./fruits-360/Training/Cherry Rainier/133_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_114_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_177_100.jpg,51
./fruits-360/Training/Cherry Rainier/191_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_187_100.jpg,51
./fruits-360/Training/Cherry Rainier/137_100.jpg,51
./fruits-360/Training/Cherry Rainier/140_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_141_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_202_100.jpg,51
./fruits-360/Training/Cherry Rainier/238_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_311_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_68_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_156_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_185_100.jpg,51
./fruits-360/Training/Cherry Rainier/206_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_290_100.jpg,51
./fruits-360/Training/Cherry Rainier/219_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_122_100.jpg,51
./fruits-360/Training/Cherry Rainier/5_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_39_100.jpg,51
./fruits-360/Training/Cherry Rainier/152_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_313_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_29_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_246_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_182_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_227_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_102_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_239_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_307_100.jpg,51
./fruits-360/Training/Cherry Rainier/40_100.jpg,51
./fruits-360/Training/Cherry Rainier/41_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_208_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_59_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_132_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_209_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_143_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_263_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_220_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_275_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_315_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_99_100.jpg,51
./fruits-360/Training/Cherry Rainier/3_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_201_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_269_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_262_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_161_100.jpg,51
./fruits-360/Training/Cherry Rainier/0_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_210_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_319_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_173_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_51_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_158_100.jpg,51
./fruits-360/Training/Cherry Rainier/265_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_309_100.jpg,51
./fruits-360/Training/Cherry Rainier/47_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_304_100.jpg,51
./fruits-360/Training/Cherry Rainier/253_100.jpg,51
./fruits-360/Training/Cherry Rainier/r2_252_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_161_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_127_100.jpg,51
./fruits-360/Training/Cherry Rainier/190_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_293_100.jpg,51
./fruits-360/Training/Cherry Rainier/r_142_100.jpg,51
./fruits-360/Training/Tomato not Ripened/108_100.jpg,52
./fruits-360/Training/Tomato not Ripened/300_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_261_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_91_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_122_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_198_100.jpg,52
./fruits-360/Training/Tomato not Ripened/262_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_134_100.jpg,52
./fruits-360/Training/Tomato not Ripened/84_100.jpg,52
./fruits-360/Training/Tomato not Ripened/242_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_193_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_103_100.jpg,52
./fruits-360/Training/Tomato not Ripened/128_100.jpg,52
./fruits-360/Training/Tomato not Ripened/228_100.jpg,52
./fruits-360/Training/Tomato not Ripened/179_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_148_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_145_100.jpg,52
./fruits-360/Training/Tomato not Ripened/304_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_154_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_278_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_195_100.jpg,52
./fruits-360/Training/Tomato not Ripened/24_100.jpg,52
./fruits-360/Training/Tomato not Ripened/237_100.jpg,52
./fruits-360/Training/Tomato not Ripened/142_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_61_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_51_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_129_100.jpg,52
./fruits-360/Training/Tomato not Ripened/88_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_82_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_189_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_131_100.jpg,52
./fruits-360/Training/Tomato not Ripened/36_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_174_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_64_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_96_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_136_100.jpg,52
./fruits-360/Training/Tomato not Ripened/80_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_98_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_262_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_175_100.jpg,52
./fruits-360/Training/Tomato not Ripened/124_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_125_100.jpg,52
./fruits-360/Training/Tomato not Ripened/224_100.jpg,52
./fruits-360/Training/Tomato not Ripened/82_100.jpg,52
./fruits-360/Training/Tomato not Ripened/83_100.jpg,52
./fruits-360/Training/Tomato not Ripened/129_100.jpg,52
./fruits-360/Training/Tomato not Ripened/73_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_63_100.jpg,52
./fruits-360/Training/Tomato not Ripened/39_100.jpg,52
./fruits-360/Training/Tomato not Ripened/27_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_156_100.jpg,52
./fruits-360/Training/Tomato not Ripened/312_100.jpg,52
./fruits-360/Training/Tomato not Ripened/106_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_139_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_222_100.jpg,52
./fruits-360/Training/Tomato not Ripened/229_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_93_100.jpg,52
./fruits-360/Training/Tomato not Ripened/53_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_149_100.jpg,52
./fruits-360/Training/Tomato not Ripened/186_100.jpg,52
./fruits-360/Training/Tomato not Ripened/123_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_133_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_62_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_179_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_216_100.jpg,52
./fruits-360/Training/Tomato not Ripened/78_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_252_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_186_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_97_100.jpg,52
./fruits-360/Training/Tomato not Ripened/22_100.jpg,52
./fruits-360/Training/Tomato not Ripened/110_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_46_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_107_100.jpg,52
./fruits-360/Training/Tomato not Ripened/313_100.jpg,52
./fruits-360/Training/Tomato not Ripened/296_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_270_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_45_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_50_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_181_100.jpg,52
./fruits-360/Training/Tomato not Ripened/240_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_191_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_272_100.jpg,52
./fruits-360/Training/Tomato not Ripened/182_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_117_100.jpg,52
./fruits-360/Training/Tomato not Ripened/30_100.jpg,52
./fruits-360/Training/Tomato not Ripened/70_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_251_100.jpg,52
./fruits-360/Training/Tomato not Ripened/71_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_225_100.jpg,52
./fruits-360/Training/Tomato not Ripened/8_100.jpg,52
./fruits-360/Training/Tomato not Ripened/282_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_65_100.jpg,52
./fruits-360/Training/Tomato not Ripened/59_100.jpg,52
./fruits-360/Training/Tomato not Ripened/181_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_55_100.jpg,52
./fruits-360/Training/Tomato not Ripened/135_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_115_100.jpg,52
./fruits-360/Training/Tomato not Ripened/302_100.jpg,52
./fruits-360/Training/Tomato not Ripened/68_100.jpg,52
./fruits-360/Training/Tomato not Ripened/98_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_83_100.jpg,52
./fruits-360/Training/Tomato not Ripened/311_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_178_100.jpg,52
./fruits-360/Training/Tomato not Ripened/266_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_153_100.jpg,52
./fruits-360/Training/Tomato not Ripened/232_100.jpg,52
./fruits-360/Training/Tomato not Ripened/188_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_258_100.jpg,52
./fruits-360/Training/Tomato not Ripened/45_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_137_100.jpg,52
./fruits-360/Training/Tomato not Ripened/134_100.jpg,52
./fruits-360/Training/Tomato not Ripened/44_100.jpg,52
./fruits-360/Training/Tomato not Ripened/308_100.jpg,52
./fruits-360/Training/Tomato not Ripened/184_100.jpg,52
./fruits-360/Training/Tomato not Ripened/61_100.jpg,52
./fruits-360/Training/Tomato not Ripened/227_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_212_100.jpg,52
./fruits-360/Training/Tomato not Ripened/17_100.jpg,52
./fruits-360/Training/Tomato not Ripened/258_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_119_100.jpg,52
./fruits-360/Training/Tomato not Ripened/171_100.jpg,52
./fruits-360/Training/Tomato not Ripened/306_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_213_100.jpg,52
./fruits-360/Training/Tomato not Ripened/263_100.jpg,52
./fruits-360/Training/Tomato not Ripened/120_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_194_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_273_100.jpg,52
./fruits-360/Training/Tomato not Ripened/305_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_135_100.jpg,52
./fruits-360/Training/Tomato not Ripened/310_100.jpg,52
./fruits-360/Training/Tomato not Ripened/33_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_52_100.jpg,52
./fruits-360/Training/Tomato not Ripened/122_100.jpg,52
./fruits-360/Training/Tomato not Ripened/277_100.jpg,52
./fruits-360/Training/Tomato not Ripened/279_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_166_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_235_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_219_100.jpg,52
./fruits-360/Training/Tomato not Ripened/145_100.jpg,52
./fruits-360/Training/Tomato not Ripened/118_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_259_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_68_100.jpg,52
./fruits-360/Training/Tomato not Ripened/18_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_120_100.jpg,52
./fruits-360/Training/Tomato not Ripened/42_100.jpg,52
./fruits-360/Training/Tomato not Ripened/101_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_214_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_39_100.jpg,52
./fruits-360/Training/Tomato not Ripened/104_100.jpg,52
./fruits-360/Training/Tomato not Ripened/147_100.jpg,52
./fruits-360/Training/Tomato not Ripened/193_100.jpg,52
./fruits-360/Training/Tomato not Ripened/127_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_192_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_234_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_48_100.jpg,52
./fruits-360/Training/Tomato not Ripened/189_100.jpg,52
./fruits-360/Training/Tomato not Ripened/1_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_87_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_105_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_249_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_72_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_100_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_124_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_159_100.jpg,52
./fruits-360/Training/Tomato not Ripened/97_100.jpg,52
./fruits-360/Training/Tomato not Ripened/10_100.jpg,52
./fruits-360/Training/Tomato not Ripened/51_100.jpg,52
./fruits-360/Training/Tomato not Ripened/38_100.jpg,52
./fruits-360/Training/Tomato not Ripened/62_100.jpg,52
./fruits-360/Training/Tomato not Ripened/16_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_271_100.jpg,52
./fruits-360/Training/Tomato not Ripened/295_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_92_100.jpg,52
./fruits-360/Training/Tomato not Ripened/29_100.jpg,52
./fruits-360/Training/Tomato not Ripened/99_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_204_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_49_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_215_100.jpg,52
./fruits-360/Training/Tomato not Ripened/217_100.jpg,52
./fruits-360/Training/Tomato not Ripened/103_100.jpg,52
./fruits-360/Training/Tomato not Ripened/226_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_126_100.jpg,52
./fruits-360/Training/Tomato not Ripened/225_100.jpg,52
./fruits-360/Training/Tomato not Ripened/294_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_44_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_80_100.jpg,52
./fruits-360/Training/Tomato not Ripened/144_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_190_100.jpg,52
./fruits-360/Training/Tomato not Ripened/130_100.jpg,52
./fruits-360/Training/Tomato not Ripened/298_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_116_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_250_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_79_100.jpg,52
./fruits-360/Training/Tomato not Ripened/272_100.jpg,52
./fruits-360/Training/Tomato not Ripened/75_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_95_100.jpg,52
./fruits-360/Training/Tomato not Ripened/241_100.jpg,52
./fruits-360/Training/Tomato not Ripened/261_100.jpg,52
./fruits-360/Training/Tomato not Ripened/284_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_205_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_183_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_260_100.jpg,52
./fruits-360/Training/Tomato not Ripened/254_100.jpg,52
./fruits-360/Training/Tomato not Ripened/52_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_138_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_277_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_168_100.jpg,52
./fruits-360/Training/Tomato not Ripened/139_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_84_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_101_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_67_100.jpg,52
./fruits-360/Training/Tomato not Ripened/87_100.jpg,52
./fruits-360/Training/Tomato not Ripened/63_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_266_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_167_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_185_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_160_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_274_100.jpg,52
./fruits-360/Training/Tomato not Ripened/246_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_197_100.jpg,52
./fruits-360/Training/Tomato not Ripened/76_100.jpg,52
./fruits-360/Training/Tomato not Ripened/255_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_94_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_66_100.jpg,52
./fruits-360/Training/Tomato not Ripened/264_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_228_100.jpg,52
./fruits-360/Training/Tomato not Ripened/109_100.jpg,52
./fruits-360/Training/Tomato not Ripened/126_100.jpg,52
./fruits-360/Training/Tomato not Ripened/239_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_184_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_88_100.jpg,52
./fruits-360/Training/Tomato not Ripened/4_100.jpg,52
./fruits-360/Training/Tomato not Ripened/86_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_81_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_157_100.jpg,52
./fruits-360/Training/Tomato not Ripened/48_100.jpg,52
./fruits-360/Training/Tomato not Ripened/121_100.jpg,52
./fruits-360/Training/Tomato not Ripened/26_100.jpg,52
./fruits-360/Training/Tomato not Ripened/257_100.jpg,52
./fruits-360/Training/Tomato not Ripened/66_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_152_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_199_100.jpg,52
./fruits-360/Training/Tomato not Ripened/112_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_23_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_17_100.jpg,52
./fruits-360/Training/Tomato not Ripened/243_100.jpg,52
./fruits-360/Training/Tomato not Ripened/235_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_28_100.jpg,52
./fruits-360/Training/Tomato not Ripened/114_100.jpg,52
./fruits-360/Training/Tomato not Ripened/187_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_109_100.jpg,52
./fruits-360/Training/Tomato not Ripened/117_100.jpg,52
./fruits-360/Training/Tomato not Ripened/67_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_42_100.jpg,52
./fruits-360/Training/Tomato not Ripened/20_100.jpg,52
./fruits-360/Training/Tomato not Ripened/19_100.jpg,52
./fruits-360/Training/Tomato not Ripened/290_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_257_100.jpg,52
./fruits-360/Training/Tomato not Ripened/81_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_151_100.jpg,52
./fruits-360/Training/Tomato not Ripened/268_100.jpg,52
./fruits-360/Training/Tomato not Ripened/64_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_40_100.jpg,52
./fruits-360/Training/Tomato not Ripened/r_41_100.jpg,52
./fruits-360/Training/Tomato not Ripened/247_100.jpg,52
